Epoch	EpLen	AvgRet	StdRet	MaxRet	MinRet	FinalScore	AvgVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossEnt	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
3218	200.0	0.7033451	0.064537115	0.80398	0.4665697	0.77027106	30.496862	3.625855	40.58459	22.956268	643800	-0.0010368451	-0.34561446	1.75274	-0.00011713046	-0.060896635	0.34561452	0.010491074	0.0	99.0	255859.27820444107
3219	200.0	0.6471583	0.16063729	0.9495373	0.2820063	0.71300673	29.216063	2.347685	42.026535	23.653894	644000	-0.0009988532	-0.3329498	1.7184812	-8.8873436e-05	-0.17921948	0.33294982	0.0038386947	0.0	99.0	255944.83344697952
3220	200.0	0.787661	0.086465955	0.97927624	0.5115579	0.8970621	32.69474	3.0355628	43.864758	24.049961	644200	-0.00096245075	-0.32081705	2.096105	-9.990693e-05	-0.032319307	0.32081708	0.0028597317	0.0	99.0	256030.3276474476
3221	200.0	0.78081256	0.11621235	0.9910344	0.42537123	0.8911765	31.683283	4.1026654	44.743317	24.240118	644400	-0.00094576454	-0.3152543	1.9662076	-8.1165635e-05	-0.051505446	0.31525433	0.003985208	0.0	99.0	256115.973818779
3222	200.0	0.73783326	0.20778377	0.97998786	0.34437987	0.81187975	32.90904	5.0754576	43.164074	21.724888	644600	-0.00096005894	-0.32002166	2.2698	-0.00022541644	-0.1374731	0.32002163	0.014712248	0.0	75.0	256199.87147712708
3223	200.0	0.7326512	0.15567693	1.0	0.32519835	0.80679446	30.308275	4.0279427	41.20693	23.215183	644800	-0.0009919069	-0.33063456	1.838361	-0.00012416707	-0.039627433	0.33063453	0.0034532917	0.0	99.0	256280.5184056759
3224	200.0	0.5306455	0.24133417	0.97940564	0.21130349	0.59455925	28.15072	5.4175315	43.679897	21.776657	645000	-0.0009899922	-0.32999873	1.8616991	-8.092006e-05	-0.3659153	0.32999876	0.007874631	0.0	99.0	256361.32185149193
3225	200.0	0.7154361	0.105288036	0.9259208	0.493806	0.80982375	29.53135	6.094492	44.772713	17.007912	645200	-0.0010196712	-0.33989057	1.8523843	-0.0001289621	-0.08404386	0.33989057	0.0078037595	0.0	99.0	256447.3737294674
3226	200.0	0.86344045	0.08531437	0.9835706	0.46078202	0.9250994	32.067734	4.120779	44.493412	23.475613	645400	-0.00092846755	-0.3094905	2.2461848	-6.306713e-05	-0.10465884	0.30949056	0.00370842	0.0	99.0	256531.99706625938
3227	200.0	0.8390186	0.08584535	0.974158	0.4214169	0.92508763	33.648094	3.1282585	43.64738	23.245243	645600	-0.0010627739	-0.3542592	2.3092387	-0.000113611924	-0.092915535	0.3542592	0.0035053876	0.0	99.0	256612.79023575783
3228	200.0	0.8438429	0.072726674	0.99597865	0.6410387	0.92908907	31.331278	2.4941587	43.43978	22.713934	645800	-0.0009259738	-0.30865863	2.0980318	-7.153669e-05	-0.0914731	0.3086587	0.008450326	0.0	99.0	256697.9525783062
3229	200.0	0.55920243	0.14782944	0.9657418	0.2975097	0.6375708	29.3194	3.8298693	42.517014	21.490204	646000	-0.0010249942	-0.34166518	1.7385689	-0.00019080692	-0.2765869	0.3416652	0.007344676	0.0	99.0	256778.72983765602
3230	200.0	0.70975804	0.14764716	0.99529713	0.39021933	0.7785253	30.442442	4.171301	42.213043	24.10536	646200	-0.0010464994	-0.3488324	1.8032008	-6.486068e-05	-0.037127852	0.34883243	0.0061805896	0.0	99.0	256863.48133730888
3231	200.0	0.7498491	0.121386774	0.9603636	0.4363845	0.83371466	31.097185	4.9688396	42.419064	20.789934	646400	-0.0010378391	-0.34594533	1.8214817	-5.5238022e-05	-0.038020134	0.34594533	0.0063699014	0.0	99.0	256944.13817882538
3232	200.0	0.8004302	0.116011366	0.9924027	0.49396968	0.90156204	32.75355	2.7171953	43.34878	24.604294	646600	-0.0010547548	-0.35158664	2.1742752	-0.000115816714	-0.06617093	0.35158655	0.007936433	0.0	99.0	257029.4222524166
3233	200.0	0.7440255	0.08211326	0.88469744	0.35289693	0.82727015	30.63094	4.006868	41.242657	21.513203	646800	-0.00097186276	-0.32395333	1.7806284	-0.00015692908	-0.028499603	0.3239533	0.0054033925	0.0	99.0	257110.55354619026
3234	200.0	0.66784877	0.18433303	0.9514475	0.32142183	0.80062723	30.55031	3.1572015	41.596695	19.06827	647000	-0.0010350118	-0.3450028	2.0228157	-0.0002119618	-0.16901541	0.34500277	0.0072624623	0.0	99.0	257191.4921233654
3235	200.0	0.6901678	0.102342896	0.9055032	0.387099	0.7743679	29.28245	2.7681491	41.585144	19.917738	647200	-0.0010128208	-0.33760753	1.6750107	-0.000121420366	-0.06867254	0.33760753	0.0058137937	0.0	99.0	257272.30687570572
3236	200.0	0.6994607	0.09481402	0.9823523	0.19567081	0.7539875	29.843327	2.4672961	42.450798	23.335297	647400	-0.0010360002	-0.34533256	1.6532956	-0.00015468185	-0.06115043	0.34533262	0.006275221	0.0	99.0	257353.13869857788
3237	200.0	0.7168349	0.12360613	0.9716618	0.38631418	0.82888395	31.549568	3.798824	43.25486	24.163551	647600	-0.0010404178	-0.34680665	2.0377042	-0.00019281148	-0.073037505	0.34680656	0.0052899257	0.0	99.0	257438.51902341843
3238	200.0	0.6282942	0.114482194	0.97708315	0.3642659	0.6969422	28.606035	3.9050994	43.85577	21.354372	647800	-0.0010190521	-0.339683	1.5563797	-0.00026849704	-0.13521469	0.33968303	0.0062742485	0.0	99.0	257518.938539505
3239	200.0	0.74829066	0.13102433	0.9726381	0.45507708	0.9175914	30.192465	4.3423314	43.093304	19.316313	648000	-0.00096817117	-0.32272226	2.1658173	-7.437065e-05	-0.15139055	0.32272226	0.008198522	0.0	99.0	257599.70804786682
3240	200.0	0.7770033	0.0962095	0.98471606	0.501817	0.8365224	31.86979	3.9488888	42.421597	24.089138	648200	-0.0010786852	-0.3595614	1.9596248	-9.7620534e-05	-0.021655321	0.3595614	0.008404187	0.0	99.0	257680.2608215809
3241	200.0	0.7853822	0.09694254	0.93799734	0.44023955	0.8510668	33.499523	2.589417	42.640766	23.354118	648400	-0.0010822242	-0.36074007	2.141717	-0.00010876381	-0.029313326	0.36074007	0.008023302	0.0	99.0	257761.2804043293
3242	200.0	0.724312	0.090325646	0.9610269	0.45883167	0.8309272	28.080585	3.8245487	43.67762	21.92556	648600	-0.00095600274	-0.3186668	1.6344368	-0.00011819485	-0.0824101	0.3186669	0.0068763	0.0	99.0	257845.58776664734
3243	200.0	0.8903085	0.05088459	0.99514836	0.672247	0.9654786	35.24024	2.3980203	42.98236	24.359468	648800	-0.001066549	-0.3555159	2.4569983	-5.112274e-05	-0.033568382	0.355516	0.0036984463	0.0	99.0	257926.14161276817
3244	200.0	0.7671796	0.124179654	0.9600507	0.44049227	0.8429956	29.931095	2.7672427	42.667473	21.655123	649000	-0.0009482066	-0.31606784	1.877837	-0.00019644358	-0.13481307	0.31606787	0.010919687	0.0	99.0	258011.34496593475
3245	200.0	0.8112099	0.09663839	0.9809338	0.36374253	0.986674	30.076973	2.5427332	40.79385	19.306444	649200	-0.0009898442	-0.32994878	2.1004794	-8.7352004e-05	-0.12870014	0.3299488	0.010219026	0.0	99.0	258092.21043038368
3246	200.0	0.80118024	0.088754654	0.9833699	0.40352437	0.89759606	32.8823	4.1062875	42.00543	19.881186	649400	-0.0010295626	-0.3431875	2.0583715	-0.000106438994	-0.05106473	0.34318757	0.0053970222	0.0	99.0	258173.09343743324
3247	200.0	0.83347976	0.07903208	0.9873677	0.54602784	0.9166443	32.64187	2.3697286	42.548824	23.365664	649600	-0.0009932704	-0.3310902	2.0941706	-5.218957e-05	-0.10120475	0.33109027	0.003312774	0.0	99.0	258253.7132601738
3248	200.0	0.6680806	0.16077553	0.9710399	0.43661624	0.7333983	29.510477	5.0665507	43.55349	19.084888	649800	-0.0009495244	-0.31650868	1.78322	-0.00012439786	-0.12731218	0.31650865	0.007078721	0.0	99.0	258334.34161543846
3249	200.0	0.7511243	0.05553015	0.90226054	0.4757511	0.83975655	31.78573	1.9666513	39.618576	21.696117	650000	-0.0009850556	-0.32835183	1.9292473	-8.2308194e-05	-0.06001532	0.32835189	0.008104309	0.0	99.0	258415.1021709442
3250	200.0	0.80008984	0.11627845	0.9853415	0.4897114	0.88038725	34.369583	4.5222945	43.647144	20.287077	650200	-0.0010955223	-0.36517423	2.3640928	-0.00012089161	-0.039574385	0.3651742	0.0050652684	0.0	99.0	258495.67198252678
3251	200.0	0.75003296	0.08628843	1.0	0.5521199	0.8079455	31.529238	3.6214297	45.018612	21.859509	650400	-0.0010332083	-0.34440216	1.8952094	-4.0895888e-05	-0.055653334	0.3444022	0.008251543	0.0	99.0	258576.51107621193
3252	200.0	0.5115519	0.13570517	0.9446774	0.3550215	0.5630346	27.147366	3.8015187	42.206547	19.467596	650600	-0.0010044484	-0.3348154	1.4610981	-0.00012402073	-0.31814837	0.3348154	0.005897885	0.0	99.0	258662.01457548141
3253	200.0	0.81034714	0.15012741	0.9957923	0.4431758	0.88263816	31.069065	4.9359245	43.726322	15.720985	650800	-0.0010417738	-0.34725854	2.138892	-7.6689874e-05	-0.12382579	0.34725854	0.0038308802	0.0	99.0	258743.05116295815
3254	200.0	0.84376806	0.09556953	1.0	0.6234495	0.90245974	33.217304	4.146985	44.225697	22.206055	651000	-0.0010074344	-0.3358115	2.2024984	-0.00017715187	-0.021287918	0.33581153	0.008615529	0.0	99.0	258824.11982393265
3255	200.0	0.72500914	0.16875641	0.99638176	0.30808428	0.7882185	31.808977	4.512247	44.648575	23.11659	651200	-0.0010467804	-0.34892878	2.0096705	-0.0002019644	-0.14469802	0.3489288	0.0074197208	0.0	99.0	258905.0371377468
3256	200.0	0.5529282	0.039932046	0.64361644	0.42300287	0.6075945	24.857582	2.7547436	33.78061	20.98205	651400	-0.0010201291	-0.34004334	1.0988601	-5.7063182e-05	-0.08737612	0.34004334	0.008092728	0.0	99.0	258990.10165333748
3257	200.0	0.8028134	0.14304256	0.9886768	0.38340214	0.87508017	31.315447	4.05445	43.297607	23.139677	651600	-0.0010612617	-0.35375378	2.0420613	-0.000119816046	-0.08046055	0.35375386	0.0054214215	0.0	99.0	259075.51835012436
3258	200.0	0.68895984	0.064375274	0.8191108	0.47189787	0.76781744	30.122456	2.7367554	40.355225	24.186752	651800	-0.0010321374	-0.3440459	1.7027771	-0.000111925765	-0.1385175	0.34404594	0.0048383456	0.0	99.0	259156.30787801743
3259	200.0	0.75587535	0.15655275	0.9697772	0.38882223	0.84028697	32.093246	4.010494	41.97859	22.82431	652000	-0.0009771963	-0.32573143	2.0753074	-3.741891e-05	-0.055435896	0.32573152	0.0030326392	0.0	99.0	259242.56171679497
3260	200.0	0.7619015	0.108299345	0.9869532	0.46310946	0.8253331	29.166643	3.6610377	42.316498	21.097544	652200	-0.00100921	-0.33640403	1.8059577	-0.00013671641	-0.11290419	0.336404	0.0057961633	0.0	99.0	259323.38002681732
3261	200.0	0.66365	0.13870957	0.9174452	0.32537097	0.74965256	30.511892	3.1197534	41.028625	20.948147	652400	-0.0010482938	-0.34943157	1.8242468	-1.9131228e-05	-0.11622512	0.34943154	0.0062787877	0.0	99.0	259404.1321606636
3262	200.0	0.785015	0.05015294	0.9000485	0.37095663	0.85084283	31.512947	2.1004736	39.916344	22.164328	652600	-0.0010061975	-0.33539864	1.9555098	-0.00015822961	-0.023983955	0.3353986	0.0066797496	0.0	99.0	259485.02929067612
3263	200.0	0.83082235	0.10101451	0.9823719	0.48577535	0.9078391	34.008614	3.7001946	43.846516	23.012835	652800	-0.001008678	-0.33622617	2.2567828	-9.394251e-05	-0.12624598	0.3362262	0.0051043737	0.0	99.0	259565.80776429176
3264	200.0	0.85703564	0.076814905	0.95648086	0.53047967	0.9281019	33.247726	2.4553142	43.248177	24.690306	653000	-0.0010267296	-0.34224275	2.1670282	-0.00016201125	-0.06478143	0.3422427	0.009801963	0.0	99.0	259646.580391407
3265	200.0	0.63936186	0.10274616	0.92645866	0.48900652	0.7737135	28.927603	3.188739	39.696594	23.354027	653200	-0.00097540254	-0.32513338	1.717135	-0.00014687818	-0.20555878	0.32513335	0.006537128	0.0	99.0	259727.17763972282
3266	200.0	0.67792624	0.09815054	0.87372595	0.39850533	0.77903986	29.117552	3.2484868	40.595367	21.321404	653400	-0.0010175216	-0.33917367	1.6061707	-0.0002554484	-0.059447408	0.33917376	0.0137272775	0.0	88.0	259807.86307501793
3267	200.0	0.76333433	0.07370051	0.9237909	0.34396303	0.82968384	31.43972	2.7609284	39.90464	25.08788	653600	-0.0010306027	-0.34353414	1.862816	1.220766e-05	-0.0018246174	0.34353414	0.007531969	0.0	99.0	259892.0478553772
3268	200.0	0.8697439	0.053172916	0.97368956	0.6677739	0.9585527	34.75538	2.8842764	43.033108	22.931896	653800	-0.0010298413	-0.34328097	2.4748368	-0.0001298216	-0.089609385	0.343281	0.007935579	0.0	99.0	259972.77520895004
3269	200.0	0.6415349	0.19418374	0.9953815	0.29166672	0.7048877	29.760164	5.743203	44.232246	17.943146	654000	-0.0009947483	-0.33158526	1.8059586	-0.00014784338	-0.1064384	0.33158526	0.0064286496	0.0	99.0	260058.18783426285
3270	200.0	0.64755666	0.09418727	0.97301763	0.34232697	0.70107925	28.02828	4.0067916	43.082973	19.0826	654200	-0.0010266106	-0.3422035	1.4935522	-0.00018477556	0.012354016	0.34220356	0.014038999	0.0	84.0	260143.52940392494
3271	200.0	0.6407967	0.15640394	0.96502525	0.43819332	0.70944697	32.031208	3.8466263	43.72684	21.500397	654400	-0.0009997671	-0.33325538	2.0748372	-8.7897875e-05	-0.3001355	0.33325544	0.006282272	0.0	99.0	260229.13710808754
3272	200.0	0.6422987	0.14939472	0.9742781	0.4445052	0.71146315	30.867138	4.43048	43.173897	22.292992	654600	-0.0010165725	-0.33885834	1.8724655	-0.00013189099	-0.18425882	0.33885834	0.0059465254	0.0	99.0	260314.28432273865
3273	200.0	0.83359873	0.118868284	0.9971863	0.52951795	0.90811896	33.869556	5.827749	44.433987	21.510937	654800	-0.001086616	-0.36220574	2.346569	-0.00035887188	-0.032315493	0.36220577	0.013981696	0.0	86.0	260395.39563131332
3274	200.0	0.74995095	0.13199529	0.9688833	0.429536	0.82052153	30.838333	2.5344737	41.045624	22.955572	655000	-0.001020295	-0.34009767	1.8942894	-7.981621e-05	-0.060183644	0.3400977	0.0049500884	0.0	99.0	260480.1580979824
3275	200.0	0.47132003	0.07473631	0.594849	0.25579876	0.52433175	27.758028	1.995365	35.611485	16.533901	655200	-0.0010368117	-0.3456025	1.6341878	-0.00012234913	-0.47621322	0.34560254	0.0050543793	0.0	99.0	260560.64742946625
3276	200.0	0.7658892	0.1658751	0.99544775	0.37067008	0.82492346	31.389433	5.553204	45.353462	20.094969	655400	-0.0009823357	-0.32744536	1.9405849	-2.30429e-05	-0.03798473	0.32744536	0.0036685253	0.0	99.0	260645.67495155334
3277	200.0	0.65549254	0.1549935	0.9605669	0.31687224	0.7678133	28.747175	3.7915401	40.768677	16.052505	655600	-0.0009317963	-0.31059927	1.8050604	-5.6479766e-05	-0.17318618	0.3105992	0.009672019	0.0	99.0	260726.42885446548
3278	200.0	0.600866	0.20620781	0.9705189	0.27105406	0.66507614	28.437445	5.0761223	42.567272	21.252832	655800	-0.0010384732	-0.34615785	1.666354	-0.00011431787	-0.17301166	0.3461579	0.0058471756	0.0	99.0	260812.5311911106
3279	200.0	0.73394114	0.14053161	0.9813635	0.31913596	0.7990576	30.262094	4.9226084	42.416626	16.372448	656000	-0.0010573155	-0.35243756	1.8590498	-0.00015727256	-0.01624918	0.3524376	0.009164328	0.0	99.0	260897.65324783325
3280	200.0	0.8523696	0.077431776	0.98726237	0.558653	0.9735066	33.11104	3.6418035	44.63983	21.260149	656200	-0.0010161768	-0.33872557	2.2590735	-0.00010080729	-0.11102247	0.3387256	0.012015746	0.0	85.0	260983.02025294304
3281	200.0	0.81092507	0.09665838	0.95411146	0.5065441	0.909938	30.42946	2.9713836	41.52138	21.094194	656400	-0.0009466414	-0.3155465	2.028122	-9.203405e-05	-0.16006124	0.3155465	0.0039371145	0.0	99.0	261069.0022470951
3282	200.0	0.7351942	0.11785904	0.9165701	0.4198157	0.82473	30.253397	4.1293063	42.204346	16.098444	656600	-0.0010155956	-0.33853173	1.827434	-0.0001499512	-0.072746634	0.33853176	0.008225691	0.0	99.0	261149.54353880882
3283	200.0	0.7649104	0.053538643	0.88290894	0.62289184	0.85303336	29.433548	3.0976474	40.09403	24.942291	656800	-0.0009681527	-0.32271618	1.6240913	-6.1501574e-05	-0.041342854	0.32271624	0.008582613	0.0	99.0	261234.41959929466
3284	200.0	0.77182657	0.07043347	0.98687947	0.46141475	0.8433085	31.055735	2.7429292	43.24218	24.459166	657000	-0.0009561731	-0.31872544	1.8184158	7.401133e-05	-0.08033323	0.31872547	0.005472328	0.0	99.0	261319.11892724037
3285	200.0	0.8609157	0.10076375	0.9673573	0.55078787	0.91746837	34.003525	2.5983295	43.030838	25.363295	657200	-0.0011079265	-0.36930582	2.3252249	-7.915904e-05	-0.12042308	0.36930576	0.0110134445	0.0	99.0	261399.96648287773
3286	200.0	0.5961864	0.17165568	0.95797193	0.3025768	0.66922414	29.903618	3.4706428	43.497826	23.055052	657400	-0.0010256368	-0.34187844	1.8823212	-0.00017056789	-0.3277892	0.3418784	0.005276329	0.0	99.0	261481.3829855919
3287	200.0	0.6988174	0.11361861	0.98203814	0.41609046	0.775561	29.876827	3.4260843	42.791386	20.52459	657600	-0.0010280036	-0.3426666	1.7149616	-0.00016265875	-0.08047712	0.34266663	0.0052166297	0.0	99.0	261566.4815068245
3288	200.0	0.79198426	0.09387799	0.9759426	0.41346186	0.8722312	31.109352	3.2389061	43.922085	21.395287	657800	-0.0010443839	-0.3481285	1.981994	-8.9800684e-05	-0.028182149	0.34812853	0.008136376	0.0	99.0	261647.58624053
3289	200.0	0.761401	0.06440969	0.9286814	0.5330347	0.8395217	30.466972	4.767207	42.935665	18.607576	658000	-0.0010415679	-0.3471893	1.8050708	-0.0003610428	-0.09483302	0.34718928	0.009955814	0.0	99.0	261732.83927226067
3290	200.0	0.7644147	0.10840589	0.9611296	0.38934833	0.8473097	30.999802	3.0599256	42.672474	24.091784	658200	-0.0010503366	-0.35011247	1.9119025	-4.0579238e-05	-0.07444394	0.35011244	0.0059350524	0.0	99.0	261819.20651745796
3291	200.0	0.85993654	0.067887	0.9868121	0.4487512	0.9474999	32.29808	4.0590253	43.089985	24.630417	658400	-0.0010486988	-0.34956637	2.2393243	-2.0150328e-05	-0.089916945	0.34956634	0.0057459464	0.0	99.0	261904.66239213943
3292	200.0	0.68181175	0.092836775	0.8515443	0.42762008	0.7927257	29.815912	3.6056297	43.451744	20.65047	658600	-0.0010702487	-0.35674977	1.8234558	-5.3854194e-05	-0.17344105	0.35674974	0.009880386	0.0	99.0	261985.42682385445
3293	200.0	0.5438152	0.07963969	0.77725184	0.319004	0.6915061	27.417	2.9377022	38.883656	20.261599	658800	-0.0010373306	-0.3457772	1.5008581	-0.00014273974	-0.24065721	0.34577712	0.0054541244	0.0	99.0	262071.27486538887
3294	200.0	0.88487184	0.07014227	0.9907229	0.6103099	0.9427031	35.0831	2.5648637	45.808758	25.425804	659000	-0.0010418022	-0.3472664	2.455033	-0.00018314365	-0.018900394	0.34726644	0.0123944	0.0	89.0	262152.1198358536
3295	200.0	0.70738524	0.10568557	0.9952911	0.5087565	0.7594703	31.200823	2.5044696	42.853336	22.55511	659200	-0.001078766	-0.35958898	1.8433653	-5.9208716e-05	-0.09857118	0.35958895	0.0068658	0.0	99.0	262233.08444976807
3296	200.0	0.89426416	0.08450753	0.9763462	0.5644622	0.9589907	34.05049	2.4248903	44.00813	24.755108	659400	-0.001065868	-0.35528946	2.4173114	-0.00014961231	-0.047213316	0.35528943	0.0067643947	0.0	99.0	262313.7333958149
3297	200.0	0.6491917	0.17498825	0.97728276	0.4210215	0.7142861	29.543686	4.24534	41.44326	20.176718	659600	-0.0010394582	-0.34648517	1.7011216	-2.859335e-05	-0.17571008	0.34648517	0.0048644245	0.0	99.0	262399.1372933388
3298	200.0	0.81162924	0.12240851	0.99048233	0.3891734	0.87306476	34.611496	3.3526015	43.123974	24.821983	659800	-0.0011010631	-0.36702162	2.3717391	-0.0001679241	-0.10151553	0.3670217	0.0051714713	0.0	99.0	262480.1905031204
3299	200.0	0.60857975	0.12611504	0.91345435	0.4342667	0.69615614	27.559917	3.2917972	40.899574	20.823954	660000	-0.0010095672	-0.33652255	1.5783844	-0.00013807882	-0.18574095	0.33652252	0.006475277	0.0	99.0	262566.7611670494
3300	200.0	0.7437987	0.18564147	0.99624777	0.3282956	0.7922872	31.512316	4.9861565	45.029694	24.400799	660200	-0.0010411843	-0.34706146	1.9774941	-0.00021972111	-0.07428813	0.34706149	0.009116823	0.0	99.0	262652.0853404999
3301	200.0	0.75493187	0.115527146	0.964882	0.5052727	0.8536166	31.976377	3.0809443	41.633965	22.311522	660400	-0.0010248191	-0.3416077	1.9628643	-0.00021578232	-0.076384306	0.34160772	0.008369514	0.0	99.0	262737.3084950447
3302	200.0	0.7318387	0.090801865	0.9765575	0.46715015	0.78224343	30.87161	2.694613	42.62183	21.637405	660600	-0.00102676	-0.34225166	1.8076043	-1.9455096e-05	-0.054714918	0.34225166	0.004737111	0.0	99.0	262817.81711149216
3303	200.0	0.83934873	0.061497428	0.9613602	0.5441435	0.91354716	32.179314	2.755227	41.096386	22.170216	660800	-0.0010191851	-0.3397288	2.2149057	-0.00010515342	-0.34961343	0.33972877	0.0052534183	0.0	99.0	262898.50769233704
3304	200.0	0.7910124	0.13650326	0.98226637	0.38654763	0.8587985	33.43396	3.8128903	42.57994	22.19952	661000	-0.0010441442	-0.3480479	2.2459886	-1.2431177e-05	-0.10702658	0.34804794	0.0064647766	0.0	99.0	262983.8119328022
3305	200.0	0.7735153	0.10879163	0.9910395	0.410985	0.8517335	32.331398	3.628724	43.381927	21.983488	661200	-0.0010395045	-0.346504	2.078213	2.3092143e-05	-0.08128619	0.34650397	0.005463954	0.0	99.0	263068.3015220165
3306	200.0	0.77096546	0.09216257	0.97788084	0.48295563	0.8515169	31.569288	2.3694766	41.61333	21.88125	661400	-0.0010145641	-0.33818844	1.9195395	-0.00011495536	-0.04320991	0.3381885	0.008509981	0.0	99.0	263149.9045534134
3307	200.0	0.79451233	0.121620886	0.9810746	0.5175588	0.87352514	32.20576	3.5305789	41.506435	23.924185	661600	-0.00096930016	-0.32309943	2.1074538	-9.968679e-05	-0.10028815	0.32309946	0.011575619	0.0	99.0	263234.3893404007
3308	200.0	0.5600281	0.09830045	0.72511643	0.26611817	0.6184148	27.192995	2.105737	39.230663	23.926336	661800	-0.0010564037	-0.35213327	1.4948864	-0.00018449721	-0.212322	0.35213327	0.0053181974	0.0	99.0	263320.29146027565
3309	200.0	0.7634398	0.0749236	0.8452242	0.46935183	0.82718503	30.703896	2.7198472	38.048832	22.956594	662000	-0.0009748415	-0.32494617	1.7706333	-0.00021017547	-0.003428936	0.3249462	0.012026512	0.0	99.0	263401.5763912201
